"country","year","parent_company","empty","hdpe","ldpe","o","pet","pp","ps","pvc","grand_total","total","num_events","volunteers","id","document.id","array.index","gdp","sex_ratio","surface_area","life_expectancy_male","unemployment","imports","homicide_rate","iso2","employment_services","employment_industry","urban_population_growth","secondary_school_enrollment_female","employment_agriculture","capital","co2_emissions","forested_area","tourists","exports","life_expectancy_female","post_secondary_enrollment_female","post_secondary_enrollment_male","primary_school_enrollment_female","infant_mortality","gdp_growth","threatened_species","population","urban_population","secondary_school_enrollment_male","name","pop_growth","region","pop_density","internet_users","gdp_per_capita","fertility","refugees","primary_school_enrollment_male","currency.code","currency.name","isoa2","AreaPerCap","AreaTotHA","BiocapPerCap","BiocapTotGHA","Earths","EFConsPerCap","EFConsTotGHA","EFExportsPerCap","EFExportsTotGHA","EFImportsPerCap","EFImportsTotGHA","EFProdPerCap","EFProdTotGHA","GDP-PPP","GDP-USD","HDI","Population","api_country"
"Kenya",2020,"meru central dairy",0,0,0,0,83,0,0,0,83,83,3,608,"26",1,1,87906,98.8,591958,63.8,2.6,19845,4.9,"KE",38.7,7.4,4.4,53.7,53.8,"Nairobi",16.3,7.8,1364,6526,68.5,9.7,13.2,103.4,36.3,6.3,549,53771,27.5,59.9,"Kenya",2.3,"Eastern Africa",94.5,17.8,1710.5,3.5,492.5,103,"KES","Kenyan Shilling","KE",0.668392321013889,34746910.0439453,0.466945757767401,24274549.1389459,0.656521728247567,1.00140748169546,52058969.8442736,0.0446735185883906,2322388.63753354,0.273990192765954,14243599.5771472,0.772090807517899,40137758.9046599,92184.015625,1941.1455078125,0.598999977111816,51985800,"Kenya"
"Kenya",2020,"metric trading",0,0,0,0,93,0,0,0,93,93,3,608,"26",1,1,87906,98.8,591958,63.8,2.6,19845,4.9,"KE",38.7,7.4,4.4,53.7,53.8,"Nairobi",16.3,7.8,1364,6526,68.5,9.7,13.2,103.4,36.3,6.3,549,53771,27.5,59.9,"Kenya",2.3,"Eastern Africa",94.5,17.8,1710.5,3.5,492.5,103,"KES","Kenyan Shilling","KE",0.668392321013889,34746910.0439453,0.466945757767401,24274549.1389459,0.656521728247567,1.00140748169546,52058969.8442736,0.0446735185883906,2322388.63753354,0.273990192765954,14243599.5771472,0.772090807517899,40137758.9046599,92184.015625,1941.1455078125,0.598999977111816,51985800,"Kenya"
"Kenya",2020,"misky sibling agency",0,0,0,0,58,0,0,0,58,58,3,608,"26",1,1,87906,98.8,591958,63.8,2.6,19845,4.9,"KE",38.7,7.4,4.4,53.7,53.8,"Nairobi",16.3,7.8,1364,6526,68.5,9.7,13.2,103.4,36.3,6.3,549,53771,27.5,59.9,"Kenya",2.3,"Eastern Africa",94.5,17.8,1710.5,3.5,492.5,103,"KES","Kenyan Shilling","KE",0.668392321013889,34746910.0439453,0.466945757767401,24274549.1389459,0.656521728247567,1.00140748169546,52058969.8442736,0.0446735185883906,2322388.63753354,0.273990192765954,14243599.5771472,0.772090807517899,40137758.9046599,92184.015625,1941.1455078125,0.598999977111816,51985800,"Kenya"
"Kenya",2020,"pearl industries limited",0,0,0,0,53,0,0,0,53,53,3,608,"26",1,1,87906,98.8,591958,63.8,2.6,19845,4.9,"KE",38.7,7.4,4.4,53.7,53.8,"Nairobi",16.3,7.8,1364,6526,68.5,9.7,13.2,103.4,36.3,6.3,549,53771,27.5,59.9,"Kenya",2.3,"Eastern Africa",94.5,17.8,1710.5,3.5,492.5,103,"KES","Kenyan Shilling","KE",0.668392321013889,34746910.0439453,0.466945757767401,24274549.1389459,0.656521728247567,1.00140748169546,52058969.8442736,0.0446735185883906,2322388.63753354,0.273990192765954,14243599.5771472,0.772090807517899,40137758.9046599,92184.015625,1941.1455078125,0.598999977111816,51985800,"Kenya"
"Kenya",2020,"Pepsico",0,24,0,0,0,0,0,0,24,24,3,608,"26",1,1,87906,98.8,591958,63.8,2.6,19845,4.9,"KE",38.7,7.4,4.4,53.7,53.8,"Nairobi",16.3,7.8,1364,6526,68.5,9.7,13.2,103.4,36.3,6.3,549,53771,27.5,59.9,"Kenya",2.3,"Eastern Africa",94.5,17.8,1710.5,3.5,492.5,103,"KES","Kenyan Shilling","KE",0.668392321013889,34746910.0439453,0.466945757767401,24274549.1389459,0.656521728247567,1.00140748169546,52058969.8442736,0.0446735185883906,2322388.63753354,0.273990192765954,14243599.5771472,0.772090807517899,40137758.9046599,92184.015625,1941.1455078125,0.598999977111816,51985800,"Kenya"
"Kenya",2020,"pride industries",0,0,0,0,184,0,0,0,184,184,3,608,"26",1,1,87906,98.8,591958,63.8,2.6,19845,4.9,"KE",38.7,7.4,4.4,53.7,53.8,"Nairobi",16.3,7.8,1364,6526,68.5,9.7,13.2,103.4,36.3,6.3,549,53771,27.5,59.9,"Kenya",2.3,"Eastern Africa",94.5,17.8,1710.5,3.5,492.5,103,"KES","Kenyan Shilling","KE",0.668392321013889,34746910.0439453,0.466945757767401,24274549.1389459,0.656521728247567,1.00140748169546,52058969.8442736,0.0446735185883906,2322388.63753354,0.273990192765954,14243599.5771472,0.772090807517899,40137758.9046599,92184.015625,1941.1455078125,0.598999977111816,51985800,"Kenya"
"Kenya",2020,"Quench it kenya",0,0,0,0,54,0,0,0,54,54,3,608,"26",1,1,87906,98.8,591958,63.8,2.6,19845,4.9,"KE",38.7,7.4,4.4,53.7,53.8,"Nairobi",16.3,7.8,1364,6526,68.5,9.7,13.2,103.4,36.3,6.3,549,53771,27.5,59.9,"Kenya",2.3,"Eastern Africa",94.5,17.8,1710.5,3.5,492.5,103,"KES","Kenyan Shilling","KE",0.668392321013889,34746910.0439453,0.466945757767401,24274549.1389459,0.656521728247567,1.00140748169546,52058969.8442736,0.0446735185883906,2322388.63753354,0.273990192765954,14243599.5771472,0.772090807517899,40137758.9046599,92184.015625,1941.1455078125,0.598999977111816,51985800,"Kenya"
"Kenya",2020,"Safari",0,0,0,0,29,0,0,0,29,29,3,608,"26",1,1,87906,98.8,591958,63.8,2.6,19845,4.9,"KE",38.7,7.4,4.4,53.7,53.8,"Nairobi",16.3,7.8,1364,6526,68.5,9.7,13.2,103.4,36.3,6.3,549,53771,27.5,59.9,"Kenya",2.3,"Eastern Africa",94.5,17.8,1710.5,3.5,492.5,103,"KES","Kenyan Shilling","KE",0.668392321013889,34746910.0439453,0.466945757767401,24274549.1389459,0.656521728247567,1.00140748169546,52058969.8442736,0.0446735185883906,2322388.63753354,0.273990192765954,14243599.5771472,0.772090807517899,40137758.9046599,92184.015625,1941.1455078125,0.598999977111816,51985800,"Kenya"
"Kenya",2020,"sahara fresh water",0,0,0,0,81,0,0,0,81,81,3,608,"26",1,1,87906,98.8,591958,63.8,2.6,19845,4.9,"KE",38.7,7.4,4.4,53.7,53.8,"Nairobi",16.3,7.8,1364,6526,68.5,9.7,13.2,103.4,36.3,6.3,549,53771,27.5,59.9,"Kenya",2.3,"Eastern Africa",94.5,17.8,1710.5,3.5,492.5,103,"KES","Kenyan Shilling","KE",0.668392321013889,34746910.0439453,0.466945757767401,24274549.1389459,0.656521728247567,1.00140748169546,52058969.8442736,0.0446735185883906,2322388.63753354,0.273990192765954,14243599.5771472,0.772090807517899,40137758.9046599,92184.015625,1941.1455078125,0.598999977111816,51985800,"Kenya"
"Kenya",2020,"Sameer agriculture",0,0,0,0,60,0,0,0,60,60,3,608,"26",1,1,87906,98.8,591958,63.8,2.6,19845,4.9,"KE",38.7,7.4,4.4,53.7,53.8,"Nairobi",16.3,7.8,1364,6526,68.5,9.7,13.2,103.4,36.3,6.3,549,53771,27.5,59.9,"Kenya",2.3,"Eastern Africa",94.5,17.8,1710.5,3.5,492.5,103,"KES","Kenyan Shilling","KE",0.668392321013889,34746910.0439453,0.466945757767401,24274549.1389459,0.656521728247567,1.00140748169546,52058969.8442736,0.0446735185883906,2322388.63753354,0.273990192765954,14243599.5771472,0.772090807517899,40137758.9046599,92184.015625,1941.1455078125,0.598999977111816,51985800,"Kenya"
"Kenya",2020,"The Coca-Cola Company",0,0,0,0,3268,0,0,0,3268,3268,3,608,"26",1,1,87906,98.8,591958,63.8,2.6,19845,4.9,"KE",38.7,7.4,4.4,53.7,53.8,"Nairobi",16.3,7.8,1364,6526,68.5,9.7,13.2,103.4,36.3,6.3,549,53771,27.5,59.9,"Kenya",2.3,"Eastern Africa",94.5,17.8,1710.5,3.5,492.5,103,"KES","Kenyan Shilling","KE",0.668392321013889,34746910.0439453,0.466945757767401,24274549.1389459,0.656521728247567,1.00140748169546,52058969.8442736,0.0446735185883906,2322388.63753354,0.273990192765954,14243599.5771472,0.772090807517899,40137758.9046599,92184.015625,1941.1455078125,0.598999977111816,51985800,"Kenya"
"Kenya",2020,"Tropical",0,0,0,0,21,0,0,0,21,21,3,608,"26",1,1,87906,98.8,591958,63.8,2.6,19845,4.9,"KE",38.7,7.4,4.4,53.7,53.8,"Nairobi",16.3,7.8,1364,6526,68.5,9.7,13.2,103.4,36.3,6.3,549,53771,27.5,59.9,"Kenya",2.3,"Eastern Africa",94.5,17.8,1710.5,3.5,492.5,103,"KES","Kenyan Shilling","KE",0.668392321013889,34746910.0439453,0.466945757767401,24274549.1389459,0.656521728247567,1.00140748169546,52058969.8442736,0.0446735185883906,2322388.63753354,0.273990192765954,14243599.5771472,0.772090807517899,40137758.9046599,92184.015625,1941.1455078125,0.598999977111816,51985800,"Kenya"
"Kenya",2020,"Unbranded",0,3,52,20,573,33,0,0,681,681,3,608,"26",1,1,87906,98.8,591958,63.8,2.6,19845,4.9,"KE",38.7,7.4,4.4,53.7,53.8,"Nairobi",16.3,7.8,1364,6526,68.5,9.7,13.2,103.4,36.3,6.3,549,53771,27.5,59.9,"Kenya",2.3,"Eastern Africa",94.5,17.8,1710.5,3.5,492.5,103,"KES","Kenyan Shilling","KE",0.668392321013889,34746910.0439453,0.466945757767401,24274549.1389459,0.656521728247567,1.00140748169546,52058969.8442736,0.0446735185883906,2322388.63753354,0.273990192765954,14243599.5771472,0.772090807517899,40137758.9046599,92184.015625,1941.1455078125,0.598999977111816,51985800,"Kenya"
"Kenya",2020,"Unilever",0,0,0,0,147,0,0,0,147,147,3,608,"26",1,1,87906,98.8,591958,63.8,2.6,19845,4.9,"KE",38.7,7.4,4.4,53.7,53.8,"Nairobi",16.3,7.8,1364,6526,68.5,9.7,13.2,103.4,36.3,6.3,549,53771,27.5,59.9,"Kenya",2.3,"Eastern Africa",94.5,17.8,1710.5,3.5,492.5,103,"KES","Kenyan Shilling","KE",0.668392321013889,34746910.0439453,0.466945757767401,24274549.1389459,0.656521728247567,1.00140748169546,52058969.8442736,0.0446735185883906,2322388.63753354,0.273990192765954,14243599.5771472,0.772090807517899,40137758.9046599,92184.015625,1941.1455078125,0.598999977111816,51985800,"Kenya"
"Kenya",2020,"Upfield",0,34,0,0,0,17,0,0,51,51,3,608,"26",1,1,87906,98.8,591958,63.8,2.6,19845,4.9,"KE",38.7,7.4,4.4,53.7,53.8,"Nairobi",16.3,7.8,1364,6526,68.5,9.7,13.2,103.4,36.3,6.3,549,53771,27.5,59.9,"Kenya",2.3,"Eastern Africa",94.5,17.8,1710.5,3.5,492.5,103,"KES","Kenyan Shilling","KE",0.668392321013889,34746910.0439453,0.466945757767401,24274549.1389459,0.656521728247567,1.00140748169546,52058969.8442736,0.0446735185883906,2322388.63753354,0.273990192765954,14243599.5771472,0.772090807517899,40137758.9046599,92184.015625,1941.1455078125,0.598999977111816,51985800,"Kenya"
"Kenya",2020,"uplands premium dairies",0,0,0,0,40,0,0,0,40,40,3,608,"26",1,1,87906,98.8,591958,63.8,2.6,19845,4.9,"KE",38.7,7.4,4.4,53.7,53.8,"Nairobi",16.3,7.8,1364,6526,68.5,9.7,13.2,103.4,36.3,6.3,549,53771,27.5,59.9,"Kenya",2.3,"Eastern Africa",94.5,17.8,1710.5,3.5,492.5,103,"KES","Kenyan Shilling","KE",0.668392321013889,34746910.0439453,0.466945757767401,24274549.1389459,0.656521728247567,1.00140748169546,52058969.8442736,0.0446735185883906,2322388.63753354,0.273990192765954,14243599.5771472,0.772090807517899,40137758.9046599,92184.015625,1941.1455078125,0.598999977111816,51985800,"Kenya"
"Kenya",2020,"zeitu",0,0,0,0,415,0,0,0,415,415,3,608,"26",1,1,87906,98.8,591958,63.8,2.6,19845,4.9,"KE",38.7,7.4,4.4,53.7,53.8,"Nairobi",16.3,7.8,1364,6526,68.5,9.7,13.2,103.4,36.3,6.3,549,53771,27.5,59.9,"Kenya",2.3,"Eastern Africa",94.5,17.8,1710.5,3.5,492.5,103,"KES","Kenyan Shilling","KE",0.668392321013889,34746910.0439453,0.466945757767401,24274549.1389459,0.656521728247567,1.00140748169546,52058969.8442736,0.0446735185883906,2322388.63753354,0.273990192765954,14243599.5771472,0.772090807517899,40137758.9046599,92184.015625,1941.1455078125,0.598999977111816,51985800,"Kenya"
"Korea",2020,"null",0,0,2,166,14,11,46,0,239,239,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"Aekyung",0,0,0,1,0,0,0,0,1,1,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"Allguard",0,0,0,1,0,0,0,0,1,1,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"ANF",0,0,0,20,0,0,0,0,20,20,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"Annhouse",0,0,0,1,0,0,0,0,1,1,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"Avalon",0,0,0,0,0,0,0,1,1,1,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"Bausch-Lomb",0,0,0,0,1,0,0,0,1,1,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"Binggrae",0,2,1,17,0,9,2,0,31,31,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"Bioderma",0,1,0,0,0,0,0,0,1,1,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"BM Pharm",0,0,1,0,0,0,0,0,1,1,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"British American Tobacco",0,0,0,6,0,0,0,0,6,6,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"Carlsberg Group",0,0,0,1,0,0,0,0,1,1,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"Cellromax",0,0,0,0,0,0,0,1,1,1,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"CheongwooFood",0,0,0,0,0,3,0,0,3,3,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"CJ",0,1,0,1,2,0,0,0,4,4,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"CKD Healthcare",0,0,2,1,1,0,0,0,4,4,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"Country Life",0,0,0,1,0,0,0,0,1,1,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"Crown",0,0,0,1,0,17,0,0,18,18,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"DaeWong",0,0,0,2,0,0,0,0,2,2,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"Daewoongholdings",0,0,0,2,0,0,0,0,2,2,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
"Korea",2020,"Dajayeon",0,0,0,1,0,0,0,0,1,1,26,NA,"60",1,1,17487,95.7,120538,68.3,2.8,3273,NA,"KP",35.7,13.2,0.8,93.3,51.1,"Pyongyang",19.6,41.8,NA,1080,75.4,18.2,35.5,112.8,13.9,-4.1,88,25779,62.1,92.3,"Korea, Democratic People's Republic Of",0.5,"Eastern Asia",214.1,0,687.9,1.9,NA,112.8,"KPW","North Korean Won","KR",0.737100158484892,38214736.0107422,0.617876519292482,32033622.2970469,3.47399959411047,5.29897036954939,274723524.978356,2.5605385879511,132750352.930327,3.4578799631204,179272746.622519,4.40162899438009,228201131.286165,818636.0625,31723.205078125,0.921999990940094,51844700,"Korea, Republic of"
